logit,rel_rank
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
2.1972245773362196,0.9
